Time,Isosbestic,Fluorescence
3732.28556,917.432,799.996
3732.485554,911.191,801.909
3732.685548,921.711,803.732
3732.88554,916.773,810.159
3733.085538,921.073,798.029
3733.285532,915.27,794.586
3733.485524,911.624,789.871
3733.685518,921.594,804.438
3733.885507,922.966,818.826
3734.085502,927.183,810.301
3734.285494,928.093,818.303
3734.485488,925.531,825.154
3734.685481,922.84,831.602
3734.885477,928.728,813.849
3735.085465,915.116,807.311
3735.285462,913.827,801.571
3735.485455,912.619,796.406
3735.685448,914.813,808.207
3735.885442,931.58,822.274
3736.08543,941.072,819.298
3736.285421,926.792,807.129
3736.485418,927.717,804.04
3736.685405,928.505,809.835
3736.8854,935.652,839.133
3737.085389,927.328,844.792
3737.285382,929.246,825.73
3737.485372,923.481,828.973
3737.685369,911.45,840.886
3737.885358,912.195,820.825
3738.085348,926.351,822.781
3738.285339,924.516,816.461
3738.485333,921.437,813.778
3738.685327,925.499,815.262
3738.885316,921.171,810.315
3739.085309,917.601,810.728
3739.285303,915.597,806.747
3739.485291,910.917,801.326
3739.685283,911.457,808.525
3739.885275,914.819,795.534
3740.085264,908.833,791.883
3740.28526,906.535,803.178
3740.48525,933.589,812.853
3740.685242,930.838,811.829
3740.885238,924.772,798.945
3741.085226,913.997,798.59
3741.285216,910.289,794.446
3741.485211,914.724,794.372
3741.685198,918.931,793.39
3741.885191,926.394,796.14
3742.085183,929.454,794.71
3742.28518,923.277,812.865
3742.485166,922.598,820.448
3742.685162,905.693,824.567
3742.88515,908.102,802.482
3743.085141,909.341,814.907
3743.285134,917.048,803.047
3743.485129,912.082,819.345
3743.685116,919.535,815.234
3743.885109,911.621,814.787
3744.085103,906.175,808.415
3744.285095,909.107,801.784
3744.485088,904.709,804.392
3744.685079,920.905,818.717
3744.885075,920.187,808.359
3745.08507,906.012,808.078
3745.285061,910.882,819.898
3745.485053,907.219,813.576
3745.685043,916.977,813.402
3745.885037,916.282,801.423
3746.085031,918.357,806.125
3746.285024,915.578,798.259
3746.485014,917.273,800.749
3746.685005,908.501,791.225
3746.884998,908.997,782.032
3747.084989,901.915,790.405
3747.284987,899.458,781.46
3747.484976,902.434,781.235
3747.684969,911.423,780.648
3747.884959,906.26,785.255
3748.084956,917.031,792.768
3748.284944,911.435,789.598
3748.484937,916.864,800.559
3748.684931,921.362,782.157
3748.884924,898.783,771.935
3749.084915,908.23,806.855
3749.28491,922.324,792.854
3749.484901,902.823,783.434
3749.684896,905.845,779.803
3749.884886,903.615,775.59
3750.084882,903.569,787.905
3750.28487,911.215,797.34
3750.484866,904.64,787.775
3750.684856,902.069,781.635
3750.884845,914.157,804.839
3751.084838,912.479,788.486
3751.284836,910.485,793.335
3751.484828,908.709,791.512
3751.684821,901.808,775.159
3751.884817,896.643,784.101
3752.084814,906.942,794.841
3752.284815,906.027,797.075
3752.484818,909.375,804.549
3752.684815,912.453,804.703
3752.884814,910.263,797.469
3753.084815,911.337,815.053
3753.284817,912.893,828.882
3753.484814,914.345,821.582
3753.684815,905.302,793.496
3753.884816,893.699,806.337
3754.084813,896.055,816.609
3754.284813,895.133,812.993
3754.484814,896.987,797.67
3754.684814,900.034,801.733
3754.884817,908.715,803.36
3755.084814,910.796,809.988
3755.284816,910.837,805.527
3755.484814,905.612,811.241
3755.68481,904.045,823.244
3755.884811,905.735,819.497
3756.08481,904.625,804.34
3756.284811,914.238,796.708
3756.484812,901.175,785.103
3756.684812,902.334,792.023
3756.884814,896.442,790.532
3757.084812,901.682,787.37
3757.284812,888.721,772.264
3757.484812,888.939,778.774
3757.684807,909.293,791.444
3757.884813,901.252,807.92
3758.08481,918.937,815.824
3758.284807,917.89,802.115
3758.484811,910.148,809.658
3758.684811,919.115,807.049
3758.884808,919.643,798.566
3759.08481,910.963,793.007
3759.284811,909.517,785.566
3759.484805,901.615,780.928
3759.684809,910.517,786.229
3759.884802,912.331,783.877
3760.084792,904.417,782.632
3760.284789,906.727,785.851
3760.48478,910.684,779.879
3760.684775,907.217,778.954
3760.884768,907.423,780.014
3761.084768,911.676,777.272
3761.284756,921.01,787.813
3761.484753,929.66,786.164
3761.684744,920.132,794.315
3761.88474,915.106,790.595
3762.084732,921.827,789.991
3762.284727,911.959,793.617
3762.484722,919.511,791.997
3762.684715,930.387,793.454
3762.884713,918.195,788.987
3763.084702,903.642,781.474
3763.284696,913.452,794.221
3763.484695,915.005,796.091
3763.684684,914.603,783.275
3763.88468,912.433,790.59
3764.084674,911.348,789.332
3764.284669,925.778,790.312
3764.48466,910.612,792.922
3764.684658,916.196,794.546
3764.884651,914.013,794.288
3765.084644,913.347,793.546
3765.284639,906.318,790.16
3765.484631,914.137,797.282
3765.68463,914.621,793.436
3765.884623,909.08,789.416
3766.084612,906.525,789.495
3766.284607,913.14,787.762
3766.4846,917.603,802.668
3766.684595,917.234,796.099
3766.884591,924.655,802.431
3767.084584,918.815,795.082
3767.284581,922.34,799
3767.484576,927.949,807.998
3767.684565,935.625,801.695
3767.884561,928.219,806.56
3768.084561,955.036,827.133
3768.284557,938.951,816.222
3768.484552,923.357,815.231
3768.684548,931.309,810.95
3768.884549,933.871,809.133
3769.084543,938.387,806.141
3769.284544,929.423,797.188
3769.484537,926.604,803.588
3769.684531,925.532,798.953
3769.884532,923.102,794.967
3770.084525,920.909,803.146
3770.284521,926.574,819.694
3770.484521,924.627,823.633
3770.684521,921.322,806.573
3770.884518,924.082,797.535
3771.084511,923.821,796.763
3771.284507,917.971,797.009
3771.484505,922.88,791.72
3771.684502,927.697,797.91
3771.884498,927.434,796.351
3772.084496,932.062,790.97
3772.284494,936.665,799.354
3772.484491,931.685,801.878
3772.684486,931.791,797.75
3772.884478,931.741,798.749
3773.08448,929.3,803.36
3773.284478,934.399,798.898
3773.484471,929.395,800.478
3773.68447,927.263,803.945
3773.884467,929.598,803.386
3774.084459,927.021,798.02
3774.28446,932.827,818.442
3774.484454,935.343,814.424
3774.684449,937.178,813.908
3774.884448,930.295,804.344
3775.084448,928.329,803.407
3775.284439,920.62,803.31
3775.484439,928.057,803.048
3775.684439,924.893,801.317
3775.884426,935.986,814.288
3776.084417,939.334,806.598
3776.284405,933.894,805.627
3776.484402,920.696,793.697
3776.684392,915.609,790.99
3776.884381,931.635,800.881
3777.084374,927.364,802.407
3777.284363,941.14,811.644
3777.484357,937.342,798.158
3777.684345,921.917,800.525
3777.884339,920.894,794.866
3778.084328,917.219,788.79
3778.284315,915.713,787.129
3778.48431,909.008,792.858
3778.684299,912.757,794.325
3778.884287,909.07,787.281
3779.084284,925.145,797.209
3779.284275,923.594,814.115
3779.484263,945.808,811.168
3779.684254,931.902,817.038
3779.884247,941.387,814.052
3780.084235,947.284,801.065
3780.284224,935.435,796.979
3780.484215,934.158,800.076
3780.684207,934.188,797.971
3780.884198,937.678,805.143
3781.084193,940.428,801.79
3781.284177,930.087,799.769
3781.484169,923.713,806.351
3781.684163,924.546,804.216
3781.884153,927.943,788.775
3782.084142,911.384,795.069
3782.284135,925.993,804.395
3782.484124,929.635,802.482
3782.684115,934.94,802.623
3782.884104,921.106,793.849
3783.084099,938.259,804.42
3783.284087,935.967,801.322
3783.484078,928.971,797.164
3783.68407,923.961,789.575
3783.88406,924.728,793.981
3784.084059,922.049,786.33
3784.284048,914.527,793.207
3784.484041,911.666,792.384
3784.684033,913.514,793.436
3784.884026,914.499,786.607
3785.084019,924.123,791.874
3785.284012,913.324,786.423
3785.484003,920.334,803.257
3785.68399,926.188,805.521
3785.883988,924.707,797.077
3786.083976,923.885,791.431
3786.28397,916.035,785.368
3786.48396,919.849,784.331
3786.683956,917.54,778.487
3786.883947,921.604,787.041
3787.083941,920.339,787.081
3787.283928,931.332,799.286
3787.48392,935.968,801.698
3787.683915,938.347,794.453
3787.883907,927.371,788.282
3788.083899,921.987,788.761
3788.283894,928.981,779.768
3788.483882,920.761,778.344
3788.683873,927.342,782.07
3788.883871,929.007,781.834
3789.08386,930.426,780.777
3789.283854,924.929,780.462
3789.483843,931.06,777.464
3789.683837,927.562,780.413
3789.883828,930.979,782.213
3790.083819,929.423,775.52
3790.283814,929.314,784.256
3790.483804,936.114,783.408
3790.683801,934.84,781.916
3790.883792,932.804,780.164
3791.083779,930.178,776.759
3791.283775,931.454,787.846
3791.483767,947.147,788.835
3791.683758,929.678,767.242
3791.883747,919.193,777.563
3792.083745,929.706,780.836
3792.283733,940.139,786.744
3792.483723,932.276,788.953
3792.683718,939.979,783.131
3792.883706,934.224,781.536
3793.083698,916.551,767.729
3793.283691,906.23,778.758
3793.483682,920.685,769.194
3793.683674,905.435,774.441
3793.883663,915.082,774.996
3794.083651,929.019,780.441
3794.283644,926.839,783.174
3794.483636,928.087,783.617
3794.683632,931.534,783.463
3794.88362,930.45,780.164
3795.083609,931.839,783.926
3795.283602,930.172,784.347
3795.483591,940.238,791.235
3795.683583,937.815,793.743
3795.883578,928.247,783.928
3796.083566,919.301,772.101
3796.283559,908.527,763.952
3796.483549,911.781,779.625
3796.68354,918.229,778.978
3796.883535,914.178,781.955
3797.083521,916.877,787.636
3797.283515,902.962,788.538
3797.48351,918.55,792.229
3797.683497,914.504,796.198
3797.883488,922.533,781.505
3798.083483,909.358,788.999
3798.283472,920.202,804.976
3798.483462,921.5,813.712
3798.683457,924.838,797.367
3798.883449,924.179,795.744
3799.083439,915.152,792.382
3799.283431,921.167,791.224
3799.483418,926.817,790.84
3799.68341,927.025,790.143
3799.883405,924.563,789.246
3800.083403,925.797,788.589
3800.283398,926.46,787.489
3800.483393,925.616,787.109
3800.683392,922.809,788.075
3800.883383,923.815,783.782
3801.083383,926.175,781.404
3801.28338,916.382,782.786
3801.483376,919.9,778.187
3801.683372,923.328,778.138
3801.883363,921.578,770.455
3802.083357,918.606,777.589
3802.283355,920.904,787.087
3802.483349,915.528,778.809
3802.68335,922.169,788.49
3802.883343,928.93,787.764
3803.083337,925.85,791.535
3803.283337,929.257,784.66
3803.483334,925.181,784.879
3803.683328,935.058,785.941
3803.883325,929.763,786.612
3804.083317,934.489,786.71
3804.283316,935.917,789.62
3804.483308,934.867,787.778
3804.683304,936.062,786.946
3804.883304,930.233,786.362
3805.083295,928.759,783.299
3805.283296,924.906,784.943
3805.483289,924.741,784.645
3805.683284,925.46,784.378
3805.88328,924.863,779.548
3806.083276,929.156,778.608
3806.283269,923.046,779.19
3806.483268,922.411,783.851
3806.683265,933.024,793.349
3806.883261,933.117,778.641
3807.083254,929.79,776.354
3807.283251,919.515,778.096
3807.483246,924.177,778.807
3807.683227,918.659,778.506
3807.883235,919.766,782.05
3808.083228,921.76,780.668
3808.283223,925.199,780.766
3808.483212,927.33,781.256
3808.683206,929.063,781.903
3808.883201,926.445,777.58
3809.083193,926.077,779.512
3809.283186,925.234,777.037
3809.483183,926.981,777.933
3809.683174,924.521,781.38
3809.883165,932.112,778.826
3810.083158,929.425,777.721
3810.283156,927.757,774.581
3810.483147,930.729,779.797
3810.683144,928.695,776.404
3810.883131,928.886,775.192
3811.083126,932.636,778.921
3811.283118,933.743,774.201
3811.483113,932.909,777.076
3811.683105,926.398,776.413
3811.8831,926.421,781.507
3812.083094,924.175,777.606
3812.28309,926.795,780.96
3812.483078,924.867,772.501
3812.683077,921.938,770.309
3812.883069,928.998,785.538
3813.083058,930.571,786.56
3813.283057,922.687,778.405
3813.483046,920.014,770.486
3813.68304,919.249,773.978
3813.883037,928.772,780.253
3814.083028,930.65,786.147
3814.283019,935.323,776.259
3814.483018,928.398,779.426
3814.68301,928.701,776.112
3814.882999,934.759,776.352
3815.082991,927.456,774.93
3815.282988,927.203,774.885
3815.482982,932.34,775.823
3815.682972,931.86,776.325
3815.882972,934.17,776.068
3816.082978,930.546,777.698
3816.282974,927.087,776.258
3816.482972,925.795,774.995
3816.682974,924.638,771.395
3816.882976,922.273,772.823
3817.082979,930.292,774.431
3817.282974,924.321,776.652
3817.482974,930.462,772.672
3817.682978,927.192,774.992
3817.882978,926.762,772.334
3818.082979,929.134,774.633
3818.282975,931.8,773.503
3818.482974,933.586,775.228
3818.682979,928.875,775.665
3818.882974,928.751,775.757
3819.082978,928.799,772.346
3819.282975,927.365,776.289
3819.482978,926.934,771.485
3819.682979,928.58,774.629
3819.882975,930.399,772.057
3820.082975,935.089,774.345
3820.282974,931.715,772.457
3820.48298,936.259,773.668
3820.682981,923.94,771.064
3820.882981,928.217,773.446
3821.082979,920.677,772.822
3821.282975,920.988,792.556
3821.482979,933.801,779.3
3821.682978,925.247,775.975
3821.882977,925.462,770.636
3822.082979,924.922,782.757
3822.282978,924.078,780.69
3822.482976,938.923,787.67
3822.682981,936.228,783.076
3822.882983,938.524,795.555
3823.082978,939.68,799.026
3823.28298,943.696,799.164
3823.482982,931.616,805.713
3823.682978,930.83,808.721
3823.882973,933.716,802.257
3824.08296,936.816,784.619
3824.282952,939.982,799.66
3824.482943,927.061,806.902
3824.682934,929.521,799.527
3824.882925,936.542,810.243
3825.08291,921.884,807.039
3825.282904,919.963,793.029
3825.482896,931.9,808.426
3825.682885,928.74,808.774
3825.882871,921.73,802.34
3826.082866,914.24,802.305
3826.282853,921.419,807.115
3826.482846,932.704,817.402
3826.682835,936.022,811.303
3826.882826,937.753,815.935
3827.082817,934.257,812
3827.282806,932.52,811.634
3827.482798,929.687,808.923
3827.682788,926.002,811.805
3827.882777,928.973,819.978
3828.082771,934.903,818.281
3828.282762,929.303,813.583
3828.482751,930.824,823.401
3828.682742,931.289,814.181
3828.882727,929.332,813.045
3829.082717,929.914,805.236
3829.282708,930.583,802.379
3829.482699,930.273,800.489
3829.682689,932.528,798.067
3829.882681,922.98,795.632
3830.082675,929.984,796.77
3830.282663,928.97,797.739
3830.482652,929.558,795.964
3830.682641,921.731,795.972
3830.882631,943.282,806.019
3831.082622,946.188,814.544
3831.282614,946.688,835.585
3831.482605,933.247,808.591
3831.682597,923.852,785.977
3831.882587,919.536,797.576
3832.082582,920.894,793.643
3832.282571,932.418,793.257
3832.482569,928.094,793.041
3832.682562,922.383,799.113
3832.882554,928.667,785.719
3833.082548,921.28,807.899
3833.282538,931.19,794.333
3833.482531,925.443,810.866
3833.682521,941.604,810.164
3833.882515,927.019,801.99
3834.082505,933.471,812.284
3834.2825,937.707,807.321
3834.482494,928.993,795.736
3834.682487,928.485,798.051
3834.882479,934.123,800.764
3835.082476,938.462,815.972
3835.282467,937.196,813.589
3835.482461,938.56,802.71
3835.68245,929.568,797.34
3835.882443,917.679,782.045
3836.082438,917.63,800.066
3836.282427,929.588,796.472
3836.482421,926.355,798.178
3836.682414,931.837,800.019
3836.882412,921.092,788.37
3837.0824,918.804,798.068
3837.282396,921.063,796.768
3837.482384,919.513,800.061
3837.682381,922.93,799.642
3837.882374,917.438,816.205
3838.082367,918.369,794.052
3838.282358,916.158,802.401
3838.482354,923.561,803.969
3838.682342,929.349,811.986
3838.882339,929.244,818.513
3839.082333,922.535,808.743
3839.282322,922.003,802.776
3839.482311,914.607,792.85
3839.682309,910.872,788.869
3839.882301,912.882,825.21
3840.082292,899.324,806.669
3840.282288,901.038,820.025
3840.482283,922.814,811.22
3840.682277,904.297,777.745
3840.882267,897.77,787.195
3841.082258,901.729,784.45
3841.282253,905.676,783.58
3841.482246,906.996,768.285
3841.682245,923.354,810.504
3841.882232,923.816,775.885
3842.082229,910.482,787.691
3842.282222,911.147,793.004
3842.482216,920.404,799.873
3842.682205,922.668,798.734
3842.882201,918.76,787.722
3843.082193,908.659,789.512
3843.282187,902.5,779.785
3843.482182,906.343,776.325
3843.682177,909.13,777.846
3843.88217,911.576,779.445
3844.082164,917.506,782.681
3844.282155,918.483,780.11
3844.482151,919.576,803.262
3844.682141,934.267,809.081
3844.882134,917.913,803.612
3845.082129,917.281,816.04
3845.282124,911.379,812.068
3845.482114,911.887,797.658
3845.682106,901.901,785.857
3845.882103,906.879,791.421
3846.082093,909.717,796.65
3846.282089,907.783,800.363
3846.482085,904.134,801.126
3846.682076,905.773,803.58
3846.882071,914.333,797.84
3847.082064,910.701,790.169
3847.282058,898.501,773.965
3847.482047,889.827,770.878
3847.682044,888.612,785.542
3847.882038,902.233,779.858
3848.082034,906.358,792.445
3848.282029,913.431,795.08
3848.482029,923.719,813.431
3848.682024,929.413,802.922
3848.882023,929.318,802.071
3849.082016,927.595,800.064
3849.282017,934.57,797.791
3849.482016,930.007,797.046
3849.682009,925.455,787.459
3849.88201,937.165,804.32
3850.082006,926.746,791.828
3850.282,922.721,800.71
3850.481994,929.771,795.241
3850.681992,932.755,802.733
3850.881987,930.375,792.439
3851.081985,934.513,798.275
3851.281986,927.101,798.935
3851.481983,922.383,792.431
3851.681976,920.84,799.527
3851.881973,925.675,792.22
3852.081972,930.659,801.405
3852.28197,929.896,811.398
3852.481962,934.717,793.947
3852.681962,911.057,812.614
3852.881954,921.307,845.908
3853.081952,919.966,842.003
3853.281953,917.168,818.716
3853.481949,906.156,802.174
3853.681947,907.711,799.015
3853.881943,913.122,803.368
3854.08194,907.612,797.603
3854.281933,910.599,793.115
3854.481935,910.263,792.011
3854.681932,911.164,799.247
3854.881926,910.103,795.54
3855.081919,921.013,803.658
3855.281921,920.191,808.25
3855.481917,915.433,803.44
3855.681913,912.57,790.115
3855.881905,912.475,793.365
3856.081896,907.388,794.67
3856.281886,914.729,802.655
3856.481876,918.494,805.166
3856.681864,924.391,809.041
3856.881856,922.823,810.92
3857.081848,931.268,822.678
3857.281836,935.785,829.11
3857.481825,927.693,807.004
3857.681819,926.413,806.223
